Unnamed: 0,day,lat,lon,air_temperature_tmmn,potential_evapotranspiration,mean_vapor_pressure_deficit,relative_humidity_rmax,relative_humidity_rmin,precipitation_amount,air_temperature_tmmx,wind_speed
266,2018-09-24,39.955,-120.538,276.0,8.0,1.27,75.9,11.400001,0.0,295.2,3.9
267,2018-09-25,39.955,-120.538,275.9,5.9,1.42,70.4,8.2,0.0,295.7,5.0
268,2018-09-26,39.955,-120.538,276.9,6.6,1.8,66.700005,5.8,0.0,297.3,2.6000001
269,2018-09-27,39.955,-120.538,278.9,5.3,1.93,72.1,6.0,0.0,290.7,2.3
270,2018-09-28,39.955,-120.538,280.1,7.2000003,1.73,99.0,9.3,0.0,280.0,3.1000001
271,2018-09-29,39.955,-120.538,280.7,8.2,0.88,76.200005,28.2,0.0,277.0,6.4
272,2018-09-30,39.955,-120.538,279.9,5.3,0.91999996,86.1,26.6,0.0,276.5,3.9
273,2018-10-01,39.955,-120.538,282.2,5.5,0.84,79.4,31.9,0.0,280.0,3.4
274,2018-10-02,39.955,-120.538,281.2,7.9,0.85999995,72.4,32.2,0.0,287.0,4.0
275,2018-10-03,39.955,-120.538,279.7,6.3,0.48,65.6,47.7,19.300001,285.5,3.4
276,2018-10-04,39.955,-120.538,276.1,6.7000003,0.07,67.5,76.3,1.9,285.7,4.5
277,2018-10-05,39.955,-120.538,275.1,6.3,0.39999998,69.6,43.5,2.7,290.1,3.1000001
278,2018-10-06,39.955,-120.538,274.2,4.4,0.25,64.5,54.0,0.5,291.7,4.5
279,2018-10-07,39.955,-120.538,272.8,5.3,0.47,68.200005,32.8,0.0,293.0,5.3
280,2018-10-08,39.955,-120.538,274.0,4.9,0.63,63.100002,28.1,0.0,291.7,3.9
281,2018-10-09,39.955,-120.538,274.1,6.3,0.65,71.5,29.0,0.0,282.2,3.7
282,2018-10-10,39.955,-120.538,273.1,5.7000003,0.57,43.4,28.4,0.0,282.4,3.3
283,2018-10-11,39.955,-120.538,273.1,4.2000003,0.51,43.5,32.100002,0.0,288.1,4.8
284,2018-10-12,39.955,-120.538,273.4,3.7,0.74,53.8,20.7,0.0,289.7,4.7000003
285,2018-10-13,39.955,-120.538,273.2,3.9,0.96,53.3,12.1,0.0,287.6,3.7
286,2018-10-14,39.955,-120.538,271.3,5.6,0.55,55.2,19.2,0.0,289.2,7.1
287,2018-10-15,39.955,-120.538,269.8,5.9,0.77,57.4,9.5,0.0,290.1,5.7000003
288,2018-10-16,39.955,-120.538,271.9,7.2000003,0.87,54.5,8.6,0.0,288.6,4.5
289,2018-10-17,39.955,-120.538,273.5,7.1,0.98999995,95.3,11.5,0.0,282.3,2.9
290,2018-10-18,39.955,-120.538,274.0,4.6,0.98999995,86.5,13.8,0.0,283.4,2.3
291,2018-10-19,39.955,-120.538,275.0,4.2000003,0.97999996,91.4,14.6,0.0,280.5,4.8
292,2018-10-20,39.955,-120.538,275.2,4.5,1.0799999,100.0,12.0,0.0,286.2,3.3
293,2018-10-21,39.955,-120.538,274.5,5.0,1.0,84.700005,12.3,0.0,289.1,1.1
294,2018-10-22,39.955,-120.538,273.9,3.7,0.93,85.5,14.5,0.0,291.0,2.8
295,2018-10-23,39.955,-120.538,273.7,4.6,0.69,65.6,21.9,0.0,287.5,3.9
296,2018-10-24,39.955,-120.538,274.4,4.2000003,0.81,43.600002,19.0,0.0,288.3,3.3
297,2018-10-25,39.955,-120.538,273.9,4.0,0.94,58.0,16.7,0.0,293.0,1.8000001
298,2018-10-26,39.955,-120.538,277.7,3.1000001,1.03,71.8,20.2,0.0,291.0,1.3000001
299,2018-10-27,39.955,-120.538,278.3,4.6,0.87,58.100002,26.5,0.0,275.9,3.5
300,2018-10-28,39.955,-120.538,277.0,5.5,0.5,55.0,40.600002,0.0,284.1,5.9
301,2018-10-29,39.955,-120.538,270.4,5.9,0.39,49.600002,36.0,0.0,277.2,3.4
302,2018-10-30,39.955,-120.538,269.5,5.8,0.47,43.3,26.1,0.0,280.7,4.7000003
303,2018-10-31,39.955,-120.538,271.7,3.5,0.64,46.3,23.0,0.0,285.6,2.7
304,2018-11-01,39.955,-120.538,275.1,4.6,0.74,26.9,28.6,0.0,285.6,1.8000001
305,2018-11-02,39.955,-120.538,273.8,4.8,0.96,37.9,17.800001,0.0,289.5,3.1000001
306,2018-11-03,39.955,-120.538,274.1,3.0,0.88,42.3,16.5,0.0,291.5,2.8
307,2018-11-04,39.955,-120.538,273.7,5.2000003,0.89,43.9,18.1,0.0,290.5,3.3
308,2018-11-05,39.955,-120.538,270.8,3.9,0.74,46.600002,19.4,0.0,291.4,2.3
309,2018-11-06,39.955,-120.538,269.7,4.1,0.84999996,45.0,10.2,0.0,292.0,2.6000001
310,2018-11-07,39.955,-120.538,267.6,2.4,0.77,45.5,9.0,0.0,290.4,2.2
311,2018-11-08,39.955,-120.538,267.3,1.4,0.45999998,48.600002,19.9,0.0,292.0,7.4
312,2018-11-09,39.955,-120.538,266.4,1.2,0.66999996,42.7,10.8,0.0,292.5,3.5
313,2018-11-10,39.955,-120.538,267.6,1.3000001,0.77,37.5,9.5,0.0,291.1,2.2
314,2018-11-11,39.955,-120.538,267.0,2.6000001,0.48999998,53.4,18.0,0.0,288.1,5.8
315,2018-11-12,39.955,-120.538,267.2,2.1000001,0.69,60.3,9.900001,0.0,290.2,4.0
316,2018-11-13,39.955,-120.538,268.5,2.5,0.62,37.4,12.5,0.0,289.5,2.4
317,2018-11-14,39.955,-120.538,270.0,2.2,0.89,41.7,8.0,0.0,289.1,2.1000001
318,2018-11-15,39.955,-120.538,271.5,2.0,0.91999996,68.200005,9.1,0.0,287.1,3.0
319,2018-11-16,39.955,-120.538,270.8,3.3,0.88,63.600002,10.900001,0.0,288.0,1.9
320,2018-11-17,39.955,-120.538,269.7,3.5,0.77,57.4,13.7,0.0,291.3,2.4
321,2018-11-18,39.955,-120.538,268.2,3.4,0.64,61.0,19.300001,0.0,291.4,3.5
322,2018-11-19,39.955,-120.538,267.0,1.2,0.59,72.8,19.300001,0.0,284.9,2.9
323,2018-11-20,39.955,-120.538,267.0,2.1000001,0.64,62.600002,16.9,0.0,276.3,2.1000001
324,2018-11-21,39.955,-120.538,272.9,2.3,0.31,68.4,48.100002,16.7,281.1,3.7
325,2018-11-22,39.955,-120.538,273.5,2.5,0.14,70.3,75.200005,15.1,281.8,8.0
326,2018-11-23,39.955,-120.538,274.9,2.0,0.14,76.6,73.4,14.400001,282.0,8.6
327,2018-11-24,39.955,-120.538,273.0,1.5,0.24,76.700005,55.2,0.8,286.5,4.1
328,2018-11-25,39.955,-120.538,271.0,2.0,0.41,80.1,35.7,0.0,275.0,3.1000001
329,2018-11-26,39.955,-120.538,271.3,1.7,0.39,86.0,37.2,0.0,269.8,1.9
330,2018-11-27,39.955,-120.538,274.2,1.7,0.22,100.0,62.4,5.5,271.3,5.8
331,2018-11-28,39.955,-120.538,274.0,2.7,0.16,91.5,70.5,16.1,271.9,4.0
332,2018-11-29,39.955,-120.538,273.2,1.7,0.11,89.200005,79.200005,16.6,271.2,3.9
333,2018-11-30,39.955,-120.538,270.4,2.0,0.19,92.4,58.600002,1.0,273.1,6.3
334,2018-12-01,39.955,-120.538,268.1,2.7,0.14,75.4,64.5,6.9,275.5,6.5
335,2018-12-02,39.955,-120.538,264.0,2.8,0.21,75.8,43.5,0.0,277.7,2.0
336,2018-12-03,39.955,-120.538,262.9,2.8,0.24,81.200005,37.3,0.0,280.2,3.3
337,2018-12-04,39.955,-120.538,268.9,1.9,0.16,76.9,64.5,1.5,274.2,4.4
338,2018-12-05,39.955,-120.538,269.2,2.7,0.17999999,82.6,60.0,2.1000001,279.3,3.5
339,2018-12-06,39.955,-120.538,268.3,2.4,0.11,74.5,72.3,0.0,280.2,3.4
340,2018-12-07,39.955,-120.538,266.7,2.4,0.22,77.6,47.8,0.0,277.0,1.5
341,2018-12-08,39.955,-120.538,267.3,3.1000001,0.34,88.4,37.3,0.0,278.6,2.2
342,2018-12-09,39.955,-120.538,266.7,3.1000001,0.26999998,75.0,42.5,0.0,279.9,1.3000001
343,2018-12-10,39.955,-120.538,268.9,2.2,0.29999998,73.1,42.8,0.0,281.2,1.7
344,2018-12-11,39.955,-120.538,270.0,2.1000001,0.31,75.0,44.0,0.0,278.1,2.4
345,2018-12-12,39.955,-120.538,269.1,2.5,0.37,75.3,36.7,0.0,279.4,4.0
346,2018-12-13,39.955,-120.538,268.6,1.3000001,0.52,83.3,25.6,0.0,276.7,2.4
347,2018-12-14,39.955,-120.538,271.3,1.2,0.47,91.200005,34.2,0.90000004,275.8,4.8
348,2018-12-15,39.955,-120.538,273.5,1.1,0.35,100.0,48.3,0.0,273.5,3.0
349,2018-12-16,39.955,-120.538,273.5,1.1,0.38,92.6,45.600002,10.8,276.1,4.0
350,2018-12-17,39.955,-120.538,272.7,1.4,0.24,86.8,58.8,4.0,272.9,4.0
351,2018-12-18,39.955,-120.538,272.1,1.0,0.28,92.3,52.0,0.0,274.3,5.3
352,2018-12-19,39.955,-120.538,270.7,1.4,0.44,82.9,37.2,0.0,279.6,2.3
353,2018-12-20,39.955,-120.538,270.9,2.0,0.48999998,69.700005,32.7,7.9,282.4,2.9
354,2018-12-21,39.955,-120.538,268.9,2.2,0.14999999,48.100002,61.0,2.2,281.8,2.6000001
355,2018-12-22,39.955,-120.538,268.0,2.5,0.24,77.0,47.4,0.0,279.5,2.2
356,2018-12-23,39.955,-120.538,273.1,1.6,0.28,90.9,56.100002,5.5,275.1,3.3
357,2018-12-24,39.955,-120.538,271.2,2.2,0.11,79.6,73.5,26.9,273.1,4.0
358,2018-12-25,39.955,-120.538,267.1,1.7,0.17999999,77.0,54.5,0.0,272.9,4.5
359,2018-12-26,39.955,-120.538,266.5,2.2,0.37,89.1,30.2,0.0,274.2,1.9
360,2018-12-27,39.955,-120.538,266.4,1.2,0.22,84.3,45.5,0.0,276.6,3.4
361,2018-12-28,39.955,-120.538,264.3,1.3000001,0.22,79.700005,40.5,0.0,280.3,3.9
362,2018-12-29,39.955,-120.538,266.4,1.4,0.44,77.3,27.6,0.4,279.0,1.9
363,2018-12-30,39.955,-120.538,267.3,1.4,0.45999998,83.8,30.0,0.0,280.1,3.8
364,2018-12-31,39.955,-120.538,266.8,2.8,0.24,100.0,45.600002,0.0,276.6,2.8
365,2018-01-01,42.95,-112.83333,258.6,1.1,0.11,100.0,55.100002,0.0,262.0,2.0
366,2018-01-02,42.95,-112.83333,257.9,0.5,0.089999996,100.0,57.600002,0.0,266.8,3.2
367,2018-01-03,42.95,-112.83333,259.9,1.0,0.16,100.0,47.5,0.0,268.2,3.5
368,2018-01-04,42.95,-112.83333,262.0,1.0,0.17999999,100.0,47.8,0.0,270.0,3.6000001
369,2018-01-05,42.95,-112.83333,267.4,1.4,0.29999998,100.0,43.3,0.0,276.0,3.3
370,2018-01-06,42.95,-112.83333,269.3,0.7,0.13,100.0,71.3,2.2,274.2,2.5
371,2018-01-07,42.95,-112.83333,269.3,1.5,0.19999999,100.0,59.7,0.0,271.2,2.9
372,2018-01-08,42.95,-112.83333,270.5,1.8000001,0.19,100.0,64.6,1.2,271.0,3.4
373,2018-01-09,42.95,-112.83333,274.1,1.5,0.17999999,100.0,72.3,7.8,274.0,3.0
374,2018-01-10,42.95,-112.83333,269.8,0.4,0.04,76.1,83.6,0.0,274.8,6.4
375,2018-01-11,42.95,-112.83333,270.0,0.90000004,0.13,83.0,70.0,1.7,273.7,3.9
376,2018-01-12,42.95,-112.83333,272.4,1.0,0.17999999,100.0,68.4,0.0,271.0,5.9
377,2018-01-13,42.95,-112.83333,268.9,0.90000004,0.17,100.0,61.9,0.0,266.9,2.7
378,2018-01-14,42.95,-112.83333,268.5,1.0,0.099999994,100.0,71.6,0.0,267.7,2.6000001
379,2018-01-15,42.95,-112.83333,268.6,0.5,0.19,95.9,59.600002,0.0,270.3,3.5
380,2018-01-16,42.95,-112.83333,268.4,0.3,0.22,78.700005,55.100002,0.0,276.2,2.9
381,2018-01-17,42.95,-112.83333,269.1,1.8000001,0.19999999,86.9,59.100002,0.0,277.3,2.5
382,2018-01-18,42.95,-112.83333,271.2,0.6,0.32999998,100.0,50.2,1.2,274.0,3.2
383,2018-01-19,42.95,-112.83333,269.8,0.4,0.0,84.4,92.700005,0.8,276.3,4.3
384,2018-01-20,42.95,-112.83333,267.4,0.4,0.13,91.8,67.4,0.0,278.1,2.9
385,2018-01-21,42.95,-112.83333,266.8,0.90000004,0.12,100.0,68.4,0.0,273.7,2.9
386,2018-01-22,42.95,-112.83333,268.7,1.2,0.12,69.8,72.1,0.0,271.4,3.4
387,2018-01-23,42.95,-112.83333,267.4,1.1,0.17,66.5,60.0,0.0,275.2,2.7
388,2018-01-24,42.95,-112.83333,267.7,0.90000004,0.26999998,81.200005,49.100002,0.0,274.4,3.1000001
389,2018-01-25,42.95,-112.83333,268.9,0.90000004,0.21,88.700005,58.0,0.0,272.9,4.2000003
390,2018-01-26,42.95,-112.83333,268.8,1.5,0.17999999,76.700005,61.9,0.0,275.9,3.8
391,2018-01-27,42.95,-112.83333,271.4,1.1,0.22999999,83.1,61.0,0.0,277.2,4.0
392,2018-01-28,42.95,-112.83333,271.7,1.5,0.26999998,87.5,56.4,0.0,273.8,3.2
393,2018-01-29,42.95,-112.83333,271.6,1.0,0.24,100.0,59.2,0.0,272.2,2.6000001
394,2018-01-30,42.95,-112.83333,273.5,1.0,0.55,96.1,39.600002,0.0,271.1,4.4
395,2018-01-31,42.95,-112.83333,271.9,1.2,0.19999999,100.0,66.3,0.0,274.8,5.2000003
396,2018-02-01,42.95,-112.83333,272.4,1.0,0.28,100.0,57.600002,0.0,277.8,3.0
397,2018-02-02,42.95,-112.83333,276.3,1.9,0.45,96.3,51.100002,0.0,280.6,5.4
398,2018-02-03,42.95,-112.83333,276.1,1.3000001,0.29,88.1,63.600002,0.0,279.4,7.4
399,2018-02-04,42.95,-112.83333,276.4,0.2,0.35999998,100.0,58.100002,0.0,278.0,7.5
400,2018-02-05,42.95,-112.83333,272.0,0.8,0.26999998,100.0,56.5,0.0,273.1,6.3
401,2018-02-06,42.95,-112.83333,271.9,1.4,0.29999998,100.0,53.600002,0.0,268.8,4.7000003
402,2018-02-07,42.95,-112.83333,273.2,2.1000001,0.45,100.0,44.100002,0.0,265.6,4.5
403,2018-02-08,42.95,-112.83333,274.7,2.4,0.5,87.8,45.3,0.0,268.3,5.5
404,2018-02-09,42.95,-112.83333,268.6,1.7,0.34,100.0,46.100002,0.0,273.3,6.0
405,2018-02-10,42.95,-112.83333,266.9,1.2,0.32999998,100.0,38.7,0.0,272.7,3.3
406,2018-02-11,42.95,-112.83333,266.9,1.1,0.31,100.0,40.3,1.3000001,270.9,3.3
407,2018-02-12,42.95,-112.83333,266.1,1.5,0.049999997,100.0,79.9,0.0,273.9,2.4
408,2018-02-13,42.95,-112.83333,265.1,1.3000001,0.11,75.0,64.5,0.0,275.6,3.2
409,2018-02-14,42.95,-112.83333,265.9,1.4,0.28,88.8,46.0,0.0,279.2,4.6
410,2018-02-15,42.95,-112.83333,265.4,1.8000001,0.11,100.0,65.6,2.4,278.4,6.1
411,2018-02-16,42.95,-112.83333,265.4,1.6,0.14,87.9,61.0,0.0,272.2,6.3
412,2018-02-17,42.95,-112.83333,270.3,1.0,0.41,100.0,42.5,2.3,272.2,6.3
413,2018-02-18,42.95,-112.83333,265.7,1.0,0.049999997,100.0,74.4,0.0,268.6,6.1
414,2018-02-19,42.95,-112.83333,260.5,1.1,0.089999996,96.6,62.2,1.8000001,269.3,4.5
415,2018-02-20,42.95,-112.83333,258.2,1.3000001,0.03,100.0,77.9,0.0,269.2,4.9
416,2018-02-21,42.95,-112.83333,257.4,1.5,0.11,100.0,53.100002,0.0,269.1,1.6
417,2018-02-22,42.95,-112.83333,255.0,1.6,0.06,100.0,59.2,1.0,267.9,2.4
418,2018-02-23,42.95,-112.83333,257.2,1.8000001,0.0,87.5,86.0,0.0,272.2,4.5
419,2018-02-24,42.95,-112.83333,264.1,2.1000001,0.08,75.8,73.1,0.3,276.0,5.8
420,2018-02-25,42.95,-112.83333,264.5,1.7,0.11,74.3,65.0,0.8,278.7,6.3
421,2018-02-26,42.95,-112.83333,265.6,1.3000001,0.03,81.3,81.200005,0.0,279.9,3.7
422,2018-02-27,42.95,-112.83333,257.4,1.8000001,0.0,81.5,84.1,0.0,280.7,3.8
423,2018-02-28,42.95,-112.83333,258.1,1.8000001,0.07,100.0,60.600002,0.0,277.3,2.4
424,2018-03-01,42.95,-112.83333,267.3,2.5,0.16,100.0,54.7,0.0,276.3,3.3
425,2018-03-02,42.95,-112.83333,269.2,2.7,0.06,100.0,72.5,32.600002,274.8,3.8
426,2018-03-03,42.95,-112.83333,268.4,1.1,0.0,100.0,100.0,0.0,272.4,3.0
427,2018-03-04,42.95,-112.83333,263.8,2.2,0.0,100.0,76.200005,0.0,273.3,6.5
428,2018-03-05,42.95,-112.83333,262.3,3.0,0.06,100.0,62.0,0.0,274.6,4.5
429,2018-03-06,42.95,-112.83333,261.4,3.1000001,0.14,98.6,48.100002,0.0,278.2,2.3
430,2018-03-07,42.95,-112.83333,264.0,3.2,0.17999999,96.700005,46.9,0.0,281.1,3.5
431,2018-03-08,42.95,-112.83333,266.4,4.5,0.26999998,100.0,41.100002,0.0,276.3,2.6000001
432,2018-03-09,42.95,-112.83333,270.9,3.6000001,0.29999998,85.0,45.7,0.0,275.6,3.8
433,2018-03-10,42.95,-112.83333,270.6,1.8000001,0.31,96.4,44.2,0.0,278.0,3.1000001
434,2018-03-11,42.95,-112.83333,269.8,1.8000001,0.31,100.0,42.7,0.0,278.2,3.0
435,2018-03-12,42.95,-112.83333,269.7,2.2,0.35,100.0,40.9,0.0,282.5,2.7
436,2018-03-13,42.95,-112.83333,270.2,3.2,0.5,94.200005,34.7,0.0,276.1,4.1
437,2018-03-14,42.95,-112.83333,273.5,2.3,0.049999997,75.0,74.6,7.1,277.4,2.9
438,2018-03-15,42.95,-112.83333,270.8,2.5,0.099999994,80.5,66.200005,0.0,280.3,4.5
439,2018-03-16,42.95,-112.83333,271.4,1.7,0.29,90.9,47.3,2.0,282.6,3.6000001
440,2018-03-17,42.95,-112.83333,268.8,2.1000001,0.11,94.1,64.4,0.0,284.0,3.7
441,2018-03-18,42.95,-112.83333,269.1,3.4,0.16,95.9,57.9,0.0,285.1,3.9
442,2018-03-19,42.95,-112.83333,269.3,3.4,0.25,93.5,47.8,0.0,286.8,3.4
443,2018-03-20,42.95,-112.83333,271.6,2.3,0.28,74.700005,48.9,0.0,288.0,1.8000001
444,2018-03-21,42.95,-112.83333,274.0,2.2,0.39,65.4,44.2,0.0,286.0,3.4
445,2018-03-22,42.95,-112.83333,276.6,1.9,0.16,86.200005,66.200005,15.7,279.9,3.4
446,2018-03-23,42.95,-112.83333,273.5,1.9,0.22999999,95.6,55.8,0.0,284.0,4.5
447,2018-03-24,42.95,-112.83333,273.1,3.2,0.35999998,100.0,44.4,0.0,280.1,3.5
448,2018-03-25,42.95,-112.83333,270.6,2.7,0.25,93.700005,49.9,0.0,284.6,2.3
449,2018-03-26,42.95,-112.83333,269.9,2.9,0.29999998,84.3,43.100002,0.0,288.6,3.7
450,2018-03-27,42.95,-112.83333,270.0,2.2,0.41,87.4,36.100002,0.0,288.7,4.3
451,2018-03-28,42.95,-112.83333,270.2,2.3,0.37,96.200005,40.5,0.0,283.8,6.1
452,2018-03-29,42.95,-112.83333,270.1,2.4,0.44,100.0,34.4,0.0,279.5,3.6000001
453,2018-03-30,42.95,-112.83333,272.8,2.7,0.66999996,100.0,28.6,0.0,283.3,5.8
454,2018-03-31,42.95,-112.83333,275.4,2.6000001,0.55,100.0,37.5,0.5,285.0,4.8
455,2018-04-01,42.95,-112.83333,274.7,3.5,0.48999998,92.8,38.4,0.0,286.3,5.5
456,2018-04-02,42.95,-112.83333,265.8,2.7,0.16,82.8,49.8,0.0,284.0,7.7000003
457,2018-04-03,42.95,-112.83333,266.1,1.5,0.47,100.0,21.7,0.0,285.5,3.2
458,2018-04-04,42.95,-112.83333,277.2,2.4,0.7,92.1,27.7,0.0,288.5,4.3
459,2018-04-05,42.95,-112.83333,279.1,2.7,0.5,87.4,45.4,3.2,287.6,2.6000001
460,2018-04-06,42.95,-112.83333,279.6,3.9,0.22999999,76.8,67.3,1.1,285.3,3.0
461,2018-04-07,42.95,-112.83333,277.0,2.6000001,0.35999998,71.200005,50.4,3.8,286.9,4.2000003
462,2018-04-08,42.95,-112.83333,272.5,2.4,0.32,77.3,45.8,0.0,292.3,7.7000003
463,2018-04-09,42.95,-112.83333,271.8,3.9,0.44,100.0,36.9,0.0,282.6,3.6000001
464,2018-04-10,42.95,-112.83333,273.0,4.3,0.76,83.700005,25.9,1.1,282.9,3.1000001
465,2018-04-11,42.95,-112.83333,278.5,5.4,0.57,83.6,40.2,5.9,283.4,4.8
466,2018-04-12,42.95,-112.83333,271.6,5.6,0.089999996,83.3,69.1,0.0,281.1,8.5
467,2018-04-13,42.95,-112.83333,271.2,5.4,0.45,100.0,33.3,0.0,285.0,4.7000003
468,2018-04-14,42.95,-112.83333,274.4,2.7,0.48,96.5,37.9,0.0,283.7,3.9
469,2018-04-15,42.95,-112.83333,276.1,3.3,0.82,98.0,27.300001,0.0,285.5,3.5
470,2018-04-16,42.95,-112.83333,271.8,4.3,0.32999998,100.0,43.7,0.0,285.8,6.3
471,2018-04-17,42.95,-112.83333,267.5,2.6000001,0.37,90.0,32.5,0.0,288.3,6.5
472,2018-04-18,42.95,-112.83333,267.4,3.2,0.45999998,99.8,28.800001,0.0,292.3,2.9
473,2018-04-19,42.95,-112.83333,273.8,3.4,0.82,93.200005,22.4,0.0,296.5,5.1
474,2018-04-20,42.95,-112.83333,273.7,4.0,0.85999995,71.8,23.5,0.0,294.4,3.8
475,2018-04-21,42.95,-112.83333,275.6,3.0,1.0,100.0,22.4,0.0,283.5,4.4
476,2018-04-22,42.95,-112.83333,275.6,4.3,1.11,100.0,20.2,3.2,289.9,3.1000001
477,2018-04-23,42.95,-112.83333,274.2,5.8,0.34,100.0,47.0,0.0,293.7,5.7000003
478,2018-04-24,42.95,-112.83333,272.3,6.5,0.62,100.0,29.300001,0.0,294.2,4.0
479,2018-04-25,42.95,-112.83333,272.9,5.6,0.94,99.6,20.7,0.0,293.4,3.0
480,2018-04-26,42.95,-112.83333,275.4,4.9,1.11,100.0,18.800001,0.0,293.1,2.5
481,2018-04-27,42.95,-112.83333,274.4,5.3,1.4499999,80.700005,15.3,0.0,291.8,3.8
482,2018-04-28,42.95,-112.83333,278.8,6.1,1.01,68.6,23.9,0.0,282.9,4.4
483,2018-04-29,42.95,-112.83333,277.1,5.7000003,0.62,63.4,33.600002,0.0,285.8,3.8
484,2018-04-30,42.95,-112.83333,276.6,6.0,0.31,67.3,56.0,5.4,281.2,4.9
485,2018-05-01,42.95,-112.83333,273.3,7.2000003,0.32,65.5,46.9,1.9,284.2,3.5
486,2018-05-02,42.95,-112.83333,273.4,6.9,0.53,60.7,34.8,0.0,288.7,2.4
487,2018-05-03,42.95,-112.83333,274.3,4.3,0.71999997,85.5,29.1,0.0,291.9,2.7
488,2018-05-04,42.95,-112.83333,276.3,5.2000003,1.17,77.8,19.5,0.0,294.9,3.1000001
489,2018-05-05,42.95,-112.83333,278.9,5.2000003,1.3399999,70.9,19.4,0.0,295.5,2.1000001
490,2018-05-06,42.95,-112.83333,282.7,5.8,1.75,75.6,16.9,0.0,295.8,4.5
491,2018-05-07,42.95,-112.83333,277.7,6.1,1.13,83.9,22.7,0.0,290.5,5.4
492,2018-05-08,42.95,-112.83333,278.4,8.1,1.24,82.8,21.9,0.0,290.5,2.3
493,2018-05-09,42.95,-112.83333,281.4,5.0,1.3199999,93.3,22.9,0.0,287.6,3.8
494,2018-05-10,42.95,-112.83333,280.0,6.0,1.0,89.3,28.5,0.0,291.2,3.6000001
495,2018-05-11,42.95,-112.83333,278.6,6.4,0.28,81.3,61.7,7.2000003,295.9,4.0
496,2018-05-12,42.95,-112.83333,276.6,7.6,0.16,82.4,63.9,2.5,299.8,2.1000001
497,2018-05-13,42.95,-112.83333,276.3,7.2000003,0.51,69.1,40.7,0.0,299.9,3.0
498,2018-05-14,42.95,-112.83333,276.7,6.5,0.90999997,67.3,27.0,0.0,298.6,3.0
499,2018-05-15,42.95,-112.83333,277.9,5.4,0.84999996,55.5,30.2,0.0,297.6,2.8
500,2018-05-16,42.95,-112.83333,279.4,4.4,0.84,78.9,32.8,4.2000003,295.8,2.7
501,2018-05-17,42.95,-112.83333,279.5,4.5,0.84,86.8,33.600002,0.5,282.0,1.6
502,2018-05-18,42.95,-112.83333,279.4,5.1,0.68,88.6,39.3,0.0,286.7,3.7
503,2018-05-19,42.95,-112.83333,280.7,7.7000003,0.77,83.5,37.100002,0.0,286.8,1.9
504,2018-05-20,42.95,-112.83333,281.0,7.5,1.02,86.3,30.5,0.0,284.9,3.3
505,2018-05-21,42.95,-112.83333,282.5,6.5,1.0,83.6,33.100002,0.0,285.3,0.8
506,2018-05-22,42.95,-112.83333,283.9,3.4,0.98999995,86.9,35.5,0.0,285.5,1.7
507,2018-05-23,42.95,-112.83333,280.6,5.1,0.75,79.200005,38.600002,0.0,283.2,3.5
508,2018-05-24,42.95,-112.83333,281.0,1.5,1.04,93.3,31.2,0.0,288.6,3.0
509,2018-05-25,42.95,-112.83333,282.8,3.8,1.55,100.0,22.4,0.0,289.4,3.1000001
510,2018-05-26,42.95,-112.83333,282.3,4.7000003,1.1899999,83.3,27.0,0.0,293.8,3.1000001
511,2018-05-27,42.95,-112.83333,281.1,6.7000003,0.51,87.5,48.8,0.0,285.0,2.4
512,2018-05-28,42.95,-112.83333,280.7,5.8,0.81,92.8,37.100002,0.0,293.6,3.0
513,2018-05-29,42.95,-112.83333,280.4,7.1,0.89,98.3,35.2,0.0,294.0,3.3
514,2018-05-30,42.95,-112.83333,281.3,6.2000003,0.75,88.700005,39.4,3.5,296.1,3.1000001
515,2018-05-31,42.95,-112.83333,280.6,8.1,0.72999996,91.9,39.9,3.3,294.9,4.1
516,2018-06-01,42.95,-112.83333,275.1,10.3,0.28,100.0,51.8,0.0,297.0,7.0
517,2018-06-02,42.95,-112.83333,276.3,7.8,0.90999997,93.9,27.6,0.0,297.9,1.4
518,2018-06-03,42.95,-112.83333,279.1,7.9,1.26,93.0,24.800001,0.0,298.4,2.2
519,2018-06-04,42.95,-112.83333,282.6,7.5,1.56,96.8,23.800001,0.0,299.6,3.8
520,2018-06-05,42.95,-112.83333,281.5,8.7,1.18,83.6,28.5,0.0,299.8,4.0
521,2018-06-06,42.95,-112.83333,280.6,8.0,1.49,100.0,22.6,0.0,300.6,1.6
522,2018-06-07,42.95,-112.83333,281.8,8.900001,1.43,100.0,25.2,0.0,288.7,2.5
523,2018-06-08,42.95,-112.83333,281.8,5.6,1.3199999,100.0,27.4,0.0,286.9,3.3
524,2018-06-09,42.95,-112.83333,278.9,3.0,1.3199999,88.3,25.0,0.0,292.0,4.7000003
525,2018-06-10,42.95,-112.83333,276.4,3.8,0.45,81.200005,44.0,0.0,297.1,7.1
526,2018-06-11,42.95,-112.83333,274.6,5.4,0.77,94.200005,28.2,0.0,299.6,5.1
527,2018-06-12,42.95,-112.83333,275.2,6.6,1.16,100.0,20.6,0.0,302.2,1.8000001
528,2018-06-13,42.95,-112.83333,278.8,8.900001,1.8399999,80.6,17.0,0.0,300.8,3.0
529,2018-06-14,42.95,-112.83333,283.6,11.0,1.09,87.6,31.4,0.0,300.3,6.0
530,2018-06-15,42.95,-112.83333,283.4,7.0,0.91999996,82.1,35.3,7.9,299.7,2.8
